beat_time,beat_count,heart_rate,operating_time,manufacturer_id_lsb,serial_number,previous_heart_beat_time,battery_percentage
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
45.3623046875,54,71,16777215,255,65535,44.30859375,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
46.4267578125,55,70,16777215,255,65535,45.3623046875,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
47.3232421875,56,70,16777215,255,65535,46.4267578125,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
48.2509765625,57,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
49.2705078125,58,70,16777215,255,65535,47.3232421875,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
50.3134765625,59,69,16777215,255,65535,49.2705078125,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
51.3857421875,60,69,16777215,255,65535,50.3134765625,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
52.4248046875,61,69,16777215,255,65535,51.3857421875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
53.4091796875,62,68,16777215,255,65535,52.4248046875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
54.37890625,63,68,16777215,255,65535,53.4091796875,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
55.3369140625,64,68,16777215,255,65535,54.37890625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
56.291015625,65,68,16777215,255,65535,55.3369140625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
57.298828125,66,67,16777215,255,65535,56.291015625,255
